행정구역별,유형별,항목,단위,2020 년,2021 년,2022 년,2023 년,2024 년
하동군,21~40㎡,면적[천㎡],천㎡,2,2,1,1,2
하동군,41~60㎡,동(호)수[동(호)수],동(호)수,170,155,185,118,129
하동군,41~60㎡,면적[천㎡],천㎡,9,8,10,6,7
하동군,61~85㎡,동(호)수[동(호)수],동(호)수,242,224,197,182,167
하동군,61~85㎡,면적[천㎡],천㎡,19,17,15,14,13
하동군,86~100㎡,동(호)수[동(호)수],동(호)수,80,85,65,65,58
하동군,86~100㎡,면적[천㎡],천㎡,7,8,6,6,5
하동군,101~135㎡,동(호)수[동(호)수],동(호)수,57,72,60,49,41
하동군,101~135㎡,면적[천㎡],천㎡,7,8,7,6,5
하동군,136~165㎡,동(호)수[동(호)수],동(호)수,21,29,22,28,19
하동군,136~165㎡,면적[천㎡],천㎡,3,4,3,4,3
하동군,166~198㎡,동(호)수[동(호)수],동(호)수,20,17,14,11,9
하동군,166~198㎡,면적[천㎡],천㎡,3,3,3,2,2
하동군,198㎡초과,동(호)수[동(호)수],동(호)수,20,14,24,11,8
하동군,198㎡초과,면적[천㎡],천㎡,8,4,7,3,4
하동군,거래원인,동(호)수[동(호)수],동(호)수,690,674,625,526,500
하동군,거래원인,면적[천㎡],천㎡,59,56,52,43,39
하동군,매매,동(호)수[동(호)수],동(호)수,471,471,415,352,342
하동군,매매,면적[천㎡],천㎡,42,39,33,29,28
하동군,판결,동(호)수[동(호)수],동(호)수,5,1,2,2,1
하동군,판결,면적[천㎡],천㎡,0,0,0,0,0
하동군,교환,동(호)수[동(호)수],동(호)수,0,1,1,1,2
하동군,교환,면적[천㎡],천㎡,0,0,0,0,0
하동군,증여,동(호)수[동(호)수],동(호)수,211,195,191,161,153
하동군,증여,면적[천㎡],천㎡,16,16,18,13,12
하동군,분양권,동(호)수[동(호)수],동(호)수,,,,,0
하동군,분양권,면적[천㎡],천㎡,,,,,0
하동군,분양권전매,동(호)수[동(호)수],동(호)수,0,0,0,0,0
하동군,분양권전매,면적[천㎡],천㎡,0,0,0,0,0
하동군,기타,동(호)수[동(호)수],동(호)수,,,,,0
하동군,기타,면적[천㎡],천㎡,,,,,0
하동군,기타소유권이전,동(호)수[동(호)수],동(호)수,3,6,16,10,2
하동군,기타소유권이전,면적[천㎡],천㎡,0,1,2,1,0
하동군,주택유형,동(호)수[동(호)수],동(호)수,690,674,625,526,500
하동군,주택유형,면적[천㎡],천㎡,59,56,52,43,39
하동군,단독주택,동(호)수[동(호)수],동(호)수,494,492,435,378,338
하동군,단독주택,면적[천㎡],천㎡,44,42,38,31,27
하동군,다가구주택,동(호)수[동(호)수],동(호)수,7,9,7,5,4
하동군,다가구주택,면적[천㎡],천㎡,1,2,2,1,2
하동군,다세대주택,동(호)수[동(호)수],동(호)수,21,7,13,20,33
하동군,다세대주택,면적[천㎡],천㎡,1,0,1,1,2
하동군,연립주택,동(호)수[동(호)수],동(호)수,12,17,20,19,14
하동군,연립주택,면적[천㎡],천㎡,1,1,1,1,1
하동군,아파트,동(호)수[동(호)수],동(호)수,156,149,150,104,111
하동군,아파트,면적[천㎡],천㎡,11,10,10,8,8
산청군,매입자거주지,동(호)수[동(호)수],동(호)수,740,657,447,450,450
산청군,매입자거주지,면적[천㎡],천㎡,66,56,39,35,39
산청군,관할 시군구내,동(호)수[동(호)수],동(호)수,343,292,199,179,230
산청군,관할 시군구내,면적[천㎡],천㎡,30,25,17,16,19
산청군,관할 시도내,동(호)수[동(호)수],동(호)수,153,171,131,177,117
산청군,관할 시도내,면적[천㎡],천㎡,14,14,12,13,12
산청군,관할 시도외 서울,동(호)수[동(호)수],동(호)수,96,31,8,10,8
산청군,관할 시도외 서울,면적[천㎡],천㎡,7,3,1,1,1
산청군,관할 시도외 기타,동(호)수[동(호)수],동(호)수,148,163,109,84,95
산청군,관할 시도외 기타,면적[천㎡],천㎡,15,13,10,7,8
산청군,거래주체,동(호)수[동(호)수],동(호)수,740,657,447,450,450
산청군,거래주체,면적[천㎡],천㎡,66,56,39,35,39
산청군,개인->개인,동(호)수[동(호)수],동(호)수,564,540,393,321,356
산청군,개인->개인,면적[천㎡],천㎡,52,49,34,26,31
산청군,개인->법인,동(호)수[동(호)수],동(호)수,6,11,4,1,8
산청군,개인->법인,면적[천㎡],천㎡,1,1,0,0,1
산청군,개인->기타,동(호)수[동(호)수],동(호)수,16,2,6,17,12
산청군,개인->기타,면적[천㎡],천㎡,2,0,1,2,2
산청군,법인->개인,동(호)수[동(호)수],동(호)수,19,72,37,12,52
산청군,법인->개인,면적[천㎡],천㎡,2,5,3,1,3
산청군,법인->법인,동(호)수[동(호)수],동(호)수,2,24,0,85,0
산청군,법인->법인,면적[천㎡],천㎡,1,1,0,5,0
산청군,법인->기타,동(호)수[동(호)수],동(호)수,0,0,1,0,0
산청군,법인->기타,면적[천㎡],천㎡,0,0,0,0,0
산청군,기타->개인,동(호)수[동(호)수],동(호)수,4,5,6,14,21
산청군,기타->개인,면적[천㎡],천㎡,0,0,0,1,1
산청군,기타->법인,동(호)수[동(호)수],동(호)수,0,0,0,0,0
산청군,기타->법인,면적[천㎡],천㎡,0,0,0,0,0
산청군,기타->기타,동(호)수[동(호)수],동(호)수,129,3,0,0,1
산청군,기타->기타,면적[천㎡],천㎡,9,0,0,0,0
산청군,거래규모,동(호)수[동(호)수],동(호)수,740,657,447,450,450
산청군,거래규모,면적[천㎡],천㎡,66,56,39,35,39
산청군,20㎡이하,동(호)수[동(호)수],동(호)수,9,15,7,3,7
산청군,20㎡이하,면적[천㎡],천㎡,0,0,0,0,0
산청군,21~40㎡,동(호)수[동(호)수],동(호)수,39,85,36,48,30
산청군,21~40㎡,면적[천㎡],천㎡,1,3,1,1,1
산청군,41~60㎡,동(호)수[동(호)수],동(호)수,234,157,119,167,142
산청군,41~60㎡,면적[천㎡],천㎡,13,9,7,10,8
산청군,61~85㎡,동(호)수[동(호)수],동(호)수,219,170,118,107,127
산청군,61~85㎡,면적[천㎡],천㎡,17,13,9,8,10
산청군,86~100㎡,동(호)수[동(호)수],동(호)수,95,88,61,53,62
산청군,86~100㎡,면적[천㎡],천㎡,9,8,6,5,6
산청군,101~135㎡,동(호)수[동(호)수],동(호)수,54,73,51,32,32
산청군,101~135㎡,면적[천㎡],천㎡,6,9,6,4,4
산청군,136~165㎡,동(호)수[동(호)수],동(호)수,25,20,21,17,23
산청군,136~165㎡,면적[천㎡],천㎡,4,3,3,2,3
산청군,166~198㎡,동(호)수[동(호)수],동(호)수,30,18,13,12,14
산청군,166~198㎡,면적[천㎡],천㎡,5,3,2,2,3
산청군,198㎡초과,동(호)수[동(호)수],동(호)수,35,31,21,11,13
산청군,198㎡초과,면적[천㎡],천㎡,10,9,5,3,5
산청군,거래원인,동(호)수[동(호)수],동(호)수,740,657,447,450,450
산청군,거래원인,면적[천㎡],천㎡,66,56,39,35,39
산청군,매매,동(호)수[동(호)수],동(호)수,436,430,308,261,290
산청군,매매,면적[천㎡],천㎡,41,38,28,21,25
산청군,판결,동(호)수[동(호)수],동(호)수,4,6,1,87,2
산청군,판결,면적[천㎡],천㎡,0,0,0,5,0
산청군,교환,동(호)수[동(호)수],동(호)수,0,0,0,1,0
산청군,교환,면적[천㎡],천㎡,0,0,0,0,0
산청군,증여,동(호)수[동(호)수],동(호)수,169,165,119,89,111
산청군,증여,면적[천㎡],천㎡,16,14,9,8,10
산청군,분양권,동(호)수[동(호)수],동(호)수,,,,,0
산청군,분양권,면적[천㎡],천㎡,,,,,0
산청군,분양권전매,동(호)수[동(호)수],동(호)수,0,0,0,0,0
산청군,분양권전매,면적[천㎡],천㎡,0,0,0,0,0
산청군,기타,동(호)수[동(호)수],동(호)수,,,,,0
산청군,기타,면적[천㎡],천㎡,,,,,0
산청군,기타소유권이전,동(호)수[동(호)수],동(호)수,131,56,19,12,47
산청군,기타소유권이전,면적[천㎡],천㎡,9,3,1,1,3
산청군,주택유형,동(호)수[동(호)수],동(호)수,740,657,447,450,450
산청군,주택유형,면적[천㎡],천㎡,66,56,39,35,39
산청군,단독주택,동(호)수[동(호)수],동(호)수,457,436,322,257,297
산청군,단독주택,면적[천㎡],천㎡,45,40,29,23,28
산청군,다가구주택,동(호)수[동(호)수],동(호)수,22,19,13,8,7
산청군,다가구주택,면적[천㎡],천㎡,4,3,3,1,1
산청군,다세대주택,동(호)수[동(호)수],동(호)수,3,51,17,25,9
산청군,다세대주택,면적[천㎡],천㎡,0,2,1,1,1
산청군,연립주택,동(호)수[동(호)수],동(호)수,19,15,14,6,5
산청군,연립주택,면적[천㎡],천㎡,1,1,1,0,0
산청군,아파트,동(호)수[동(호)수],동(호)수,239,136,81,154,132
산청군,아파트,면적[천㎡],천㎡,16,9,5,10,9
함양군,매입자거주지,동(호)수[동(호)수],동(호)수,622,609,510,527,538
함양군,매입자거주지,면적[천㎡],천㎡,48,51,41,41,43
함양군,관할 시군구내,동(호)수[동(호)수],동(호)수,344,373,300,348,335
함양군,관할 시군구내,면적[천㎡],천㎡,26,30,24,28,27
함양군,관할 시도내,동(호)수[동(호)수],동(호)수,80,75,63,35,52
함양군,관할 시도내,면적[천㎡],천㎡,7,7,5,3,4
함양군,관할 시도외 서울,동(호)수[동(호)수],동(호)수,44,44,22,27,26
함양군,관할 시도외 서울,면적[천㎡],천㎡,3,4,2,2,2
함양군,관할 시도외 기타,동(호)수[동(호)수],동(호)수,154,117,125,117,125
함양군,관할 시도외 기타,면적[천㎡],천㎡,11,9,9,8,9
함양군,거래주체,동(호)수[동(호)수],동(호)수,622,609,510,527,538
함양군,거래주체,면적[천㎡],천㎡,48,51,41,41,43
함양군,개인->개인,동(호)수[동(호)수],동(호)수,586,572,479,402,457
함양군,개인->개인,면적[천㎡],천㎡,45,46,37,31,36
함양군,개인->법인,동(호)수[동(호)수],동(호)수,8,12,7,2,5
함양군,개인->법인,면적[천㎡],천㎡,1,1,0,0,0
함양군,개인->기타,동(호)수[동(호)수],동(호)수,2,7,15,2,2
함양군,개인->기타,면적[천㎡],천㎡,0,1,2,0,0
함양군,법인->개인,동(호)수[동(호)수],동(호)수,18,8,5,111,69
함양군,법인->개인,면적[천㎡],천㎡,1,1,1,9,6
함양군,법인->법인,동(호)수[동(호)수],동(호)수,1,1,0,1,1
함양군,법인->법인,면적[천㎡],천㎡,0,1,0,0,0
함양군,법인->기타,동(호)수[동(호)수],동(호)수,4,6,0,0,0
함양군,법인->기타,면적[천㎡],천㎡,0,1,0,0,0
함양군,기타->개인,동(호)수[동(호)수],동(호)수,3,2,4,9,4
함양군,기타->개인,면적[천㎡],천㎡,0,0,0,1,0
함양군,기타->법인,동(호)수[동(호)수],동(호)수,0,0,0,0,0
함양군,기타->법인,면적[천㎡],천㎡,0,0,0,0,0
함양군,기타->기타,동(호)수[동(호)수],동(호)수,0,1,0,0,0
함양군,기타->기타,면적[천㎡],천㎡,0,0,0,0,0
함양군,거래규모,동(호)수[동(호)수],동(호)수,622,609,510,527,538
함양군,거래규모,면적[천㎡],천㎡,48,51,41,41,43
함양군,20㎡이하,동(호)수[동(호)수],동(호)수,22,10,8,8,16
함양군,20㎡이하,면적[천㎡],천㎡,0,0,0,0,0
함양군,21~40㎡,동(호)수[동(호)수],동(호)수,50,42,36,38,42
함양군,21~40㎡,면적[천㎡],천㎡,2,1,1,1,1
함양군,41~60㎡,동(호)수[동(호)수],동(호)수,139,133,139,92,110
함양군,41~60㎡,면적[천㎡],천㎡,7,7,7,5,6
함양군,61~85㎡,동(호)수[동(호)수],동(호)수,256,253,193,294,238
함양군,61~85㎡,면적[천㎡],천㎡,20,19,15,24,19
함양군,86~100㎡,동(호)수[동(호)수],동(호)수,76,77,60,43,57
함양군,86~100㎡,면적[천㎡],천㎡,7,7,6,4,5
함양군,101~135㎡,동(호)수[동(호)수],동(호)수,40,49,38,32,47
함양군,101~135㎡,면적[천㎡],천㎡,5,6,4,4,6
함양군,136~165㎡,동(호)수[동(호)수],동(호)수,20,12,15,13,11
함양군,136~165㎡,면적[천㎡],천㎡,3,2,2,2,2
함양군,166~198㎡,동(호)수[동(호)수],동(호)수,12,17,9,3,9
함양군,166~198㎡,면적[천㎡],천㎡,2,3,2,1,2
함양군,198㎡초과,동(호)수[동(호)수],동(호)수,7,16,12,4,8
함양군,198㎡초과,면적[천㎡],천㎡,2,5,3,1,2
함양군,거래원인,동(호)수[동(호)수],동(호)수,622,609,510,527,538
함양군,거래원인,면적[천㎡],천㎡,48,51,41,41,43
함양군,매매,동(호)수[동(호)수],동(호)수,416,453,360,296,314
함양군,매매,면적[천㎡],천㎡,33,39,29,22,26
함양군,판결,동(호)수[동(호)수],동(호)수,0,3,1,1,4
함양군,판결,면적[천㎡],천㎡,0,0,0,0,0
함양군,교환,동(호)수[동(호)수],동(호)수,0,0,0,3,0
함양군,교환,면적[천㎡],천㎡,0,0,0,0,0
함양군,증여,동(호)수[동(호)수],동(호)수,198,151,148,105,149
함양군,증여,면적[천㎡],천㎡,14,12,11,8,10
함양군,분양권,동(호)수[동(호)수],동(호)수,,,,,0
함양군,분양권,면적[천㎡],천㎡,,,,,0
함양군,분양권전매,동(호)수[동(호)수],동(호)수,0,0,0,5,6
함양군,분양권전매,면적[천㎡],천㎡,0,0,0,0,1
함양군,기타,동(호)수[동(호)수],동(호)수,,,,,0
함양군,기타,면적[천㎡],천㎡,,,,,0
함양군,기타소유권이전,동(호)수[동(호)수],동(호)수,8,2,1,117,65
함양군,기타소유권이전,면적[천㎡],천㎡,0,0,0,10,5
함양군,주택유형,동(호)수[동(호)수],동(호)수,622,609,510,527,538
함양군,주택유형,면적[천㎡],천㎡,48,51,41,41,43
함양군,단독주택,동(호)수[동(호)수],동(호)수,416,390,350,261,325
함양군,단독주택,면적[천㎡],천㎡,32,33,28,20,25
함양군,다가구주택,동(호)수[동(호)수],동(호)수,7,12,7,0,4
함양군,다가구주택,면적[천㎡],천㎡,1,3,2,0,1
함양군,다세대주택,동(호)수[동(호)수],동(호)수,29,24,26,19,11
함양군,다세대주택,면적[천㎡],천㎡,2,2,2,1,1
함양군,연립주택,동(호)수[동(호)수],동(호)수,12,12,6,10,8
함양군,연립주택,면적[천㎡],천㎡,1,1,1,1,1
함양군,아파트,동(호)수[동(호)수],동(호)수,158,171,121,237,190
함양군,아파트,면적[천㎡],천㎡,12,13,9,19,15
거창군,매입자거주지,동(호)수[동(호)수],동(호)수,1124,1925,1898,896,987
거창군,매입자거주지,면적[천㎡],천㎡,99,169,172,74,79
거창군,관할 시군구내,동(호)수[동(호)수],동(호)수,797,1549,1617,633,704
거창군,관할 시군구내,면적[천㎡],천㎡,71,140,147,54,58
거창군,관할 시도내,동(호)수[동(호)수],동(호)수,78,103,81,66,74
거창군,관할 시도내,면적[천㎡],천㎡,8,8,9,6,5
거창군,관할 시도외 서울,동(호)수[동(호)수],동(호)수,46,39,31,18,24
거창군,관할 시도외 서울,면적[천㎡],천㎡,3,3,2,1,2
거창군,관할 시도외 기타,동(호)수[동(호)수],동(호)수,203,234,169,179,185
거창군,관할 시도외 기타,면적[천㎡],천㎡,17,18,14,13,14
거창군,거래주체,동(호)수[동(호)수],동(호)수,1124,1925,1898,896,987
거창군,거래주체,면적[천㎡],천㎡,99,169,172,74,79
거창군,개인->개인,동(호)수[동(호)수],동(호)수,1055,1214,964,729,899
거창군,개인->개인,면적[천㎡],천㎡,93,107,83,59,71
거창군,개인->법인,동(호)수[동(호)수],동(호)수,30,21,9,51,6
거창군,개인->법인,면적[천㎡],천㎡,2,2,1,3,0
거창군,개인->기타,동(호)수[동(호)수],동(호)수,7,3,7,3,9
거창군,개인->기타,면적[천㎡],천㎡,1,0,2,0,1
거창군,법인->개인,동(호)수[동(호)수],동(호)수,29,665,910,46,46
거창군,법인->개인,면적[천㎡],천㎡,2,59,84,4,4
거창군,법인->법인,동(호)수[동(호)수],동(호)수,0,20,0,0,0
거창군,법인->법인,면적[천㎡],천㎡,0,1,0,0,0
거창군,법인->기타,동(호)수[동(호)수],동(호)수,0,0,3,3,0
거창군,법인->기타,면적[천㎡],천㎡,0,0,1,1,0
거창군,기타->개인,동(호)수[동(호)수],동(호)수,2,2,4,61,22
거창군,기타->개인,면적[천㎡],천㎡,0,0,2,6,2
거창군,기타->법인,동(호)수[동(호)수],동(호)수,0,0,0,1,0
거창군,기타->법인,면적[천㎡],천㎡,0,0,0,0,0
거창군,기타->기타,동(호)수[동(호)수],동(호)수,1,0,1,2,5
거창군,기타->기타,면적[천㎡],천㎡,0,0,0,0,1
거창군,거래규모,동(호)수[동(호)수],동(호)수,1124,1925,1898,896,987
거창군,거래규모,면적[천㎡],천㎡,99,169,172,74,79
거창군,20㎡이하,동(호)수[동(호)수],동(호)수,29,12,13,8,9
거창군,20㎡이하,면적[천㎡],천㎡,0,0,0,0,0
거창군,21~40㎡,동(호)수[동(호)수],동(호)수,82,117,75,54,80
거창군,21~40㎡,면적[천㎡],천㎡,3,4,3,2,3
거창군,41~60㎡,동(호)수[동(호)수],동(호)수,221,263,193,186,204
거창군,41~60㎡,면적[천㎡],천㎡,12,14,10,10,11
거창군,61~85㎡,동(호)수[동(호)수],동(호)수,542,1215,1223,483,531
거창군,61~85㎡,면적[천㎡],천㎡,42,98,101,38,43
거창군,86~100㎡,동(호)수[동(호)수],동(호)수,80,88,54,40,50
거창군,86~100㎡,면적[천㎡],천㎡,7,8,5,4,5
거창군,101~135㎡,동(호)수[동(호)수],동(호)수,78,113,239,48,64
거창군,101~135㎡,면적[천㎡],천㎡,9,13,28,6,8
거창군,136~165㎡,동(호)수[동(호)수],동(호)수,25,56,44,45,24
거창군,136~165㎡,면적[천㎡],천㎡,4,9,7,7,4
거창군,166~198㎡,동(호)수[동(호)수],동(호)수,21,9,11,10,11
거창군,166~198㎡,면적[천㎡],천㎡,4,2,2,2,2
거창군,198㎡초과,동(호)수[동(호)수],동(호)수,46,52,46,22,14
거창군,198㎡초과,면적[천㎡],천㎡,18,21,17,7,5
거창군,거래원인,동(호)수[동(호)수],동(호)수,1124,1925,1898,896,987
거창군,거래원인,면적[천㎡],천㎡,99,169,172,74,79
거창군,매매,동(호)수[동(호)수],동(호)수,905,967,658,577,648
거창군,매매,면적[천㎡],천㎡,82,86,61,48,52
거창군,판결,동(호)수[동(호)수],동(호)수,4,1,4,6,2
거창군,판결,면적[천㎡],천㎡,0,0,0,1,0
거창군,교환,동(호)수[동(호)수],동(호)수,0,1,5,0,0
거창군,교환,면적[천㎡],천㎡,0,0,1,0,0
거창군,증여,동(호)수[동(호)수],동(호)수,211,173,175,166,203
거창군,증여,면적[천㎡],천㎡,16,15,15,12,14
거창군,분양권,동(호)수[동(호)수],동(호)수,,,,,0
거창군,분양권,면적[천㎡],천㎡,,,,,0
거창군,분양권전매,동(호)수[동(호)수],동(호)수,0,130,149,76,116
거창군,분양권전매,면적[천㎡],천㎡,0,11,14,7,11
거창군,기타,동(호)수[동(호)수],동(호)수,,,,,0
거창군,기타,면적[천㎡],천㎡,,,,,0
거창군,기타소유권이전,동(호)수[동(호)수],동(호)수,4,653,907,71,18
거창군,기타소유권이전,면적[천㎡],천㎡,0,56,82,7,2
거창군,주택유형,동(호)수[동(호)수],동(호)수,1124,1925,1898,896,987
거창군,주택유형,면적[천㎡],천㎡,99,169,172,74,79
거창군,단독주택,동(호)수[동(호)수],동(호)수,451,433,366,317,303
거창군,단독주택,면적[천㎡],천㎡,37,41,34,26,24
거창군,다가구주택,동(호)수[동(호)수],동(호)수,44,33,26,9,8
거창군,다가구주택,면적[천㎡],천㎡,14,12,10,2,3
거창군,다세대주택,동(호)수[동(호)수],동(호)수,27,51,27,21,11
거창군,다세대주택,면적[천㎡],천㎡,2,3,2,1,1
거창군,연립주택,동(호)수[동(호)수],동(호)수,37,41,24,27,17
거창군,연립주택,면적[천㎡],천㎡,3,3,2,2,1
거창군,아파트,동(호)수[동(호)수],동(호)수,565,1367,1455,522,648
거창군,아파트,면적[천㎡],천㎡,43,110,125,42,50
합천군,매입자거주지,동(호)수[동(호)수],동(호)수,676,689,577,470,473
합천군,매입자거주지,면적[천㎡],천㎡,52,52,44,32,33
